"SAMPLE_YEAR","REGION_ID","HWI_PROJECT_TYPE","SPECIES_CODE","SPECIES","SAMPLE_ID","SAMPLE_DATE","SPECIMEN_ID","STREAM","LOCATION","TRAY_ID","CELL_NUMBER","MARK_PRESENT","MARK_ID","OTOLITH_MARK_STATUS_CODE","PROJECT","SAMPLE_DAY","SAMPLE_MONTH","STAGE_CODE","STAT_WEEK_SAMPLED","COMMENTS","FORMAT","DISTRICT","SUB_DISTRICT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"005","000-00-00000","","0000050932","005","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"006","000-00-00000","","0000050932","006","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"007","000-00-00000","","0000050932","007","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"008","000-00-00000","","0000050932","008","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"009","000-00-00000","","0000050932","009","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"010","000-00-00000","","0000050932","010","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"011","000-00-00000","","0000050932","011","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"012","000-00-00000","","0000050932","012","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"013","000-00-00000","","0000050932","013","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"014","000-00-00000","","0000050932","014","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"015","000-00-00000","","0000050932","015","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"016","000-00-00000","","0000050932","016","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"017","000-00-00000","","0000050932","017","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"018","000-00-00000","","0000050932","018","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"019","000-00-00000","","0000050932","019","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"020","000-00-00000","","0000050932","020","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"021","000-00-00000","","0000050932","021","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"022","000-00-00000","","0000050932","022","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"023","000-00-00000","","0000050932","023","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"024","000-00-00000","","0000050932","024","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"025","000-00-00000","","0000050932","025","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"026","000-00-00000","","0000050932","026","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"027","000-00-00000","","0000050932","027","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"028","000-00-00000","","0000050932","028","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"029","000-00-00000","","0000050932","029","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"030","000-00-00000","","0000050932","030","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"031","000-00-00000","","0000050932","031","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"032","000-00-00000","","0000050932","032","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"033","000-00-00000","","0000050932","033","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"034","000-00-00000","","0000050932","034","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"035","000-00-00000","","0000050932","035","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"036","000-00-00000","","0000050932","036","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"037","000-00-00000","","0000050932","037","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"038","000-00-00000","","0000050932","038","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"039","000-00-00000","","0000050932","039","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"040","000-00-00000","","0000050932","040","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"041","000-00-00000","","0000050932","041","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"042","000-00-00000","","0000050932","042","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"043","000-00-00000","","0000050932","043","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"044","000-00-00000","","0000050932","044","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"045","000-00-00000","","0000050932","045","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"046","000-00-00000","","0000050932","046","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"047","000-00-00000","","0000050932","047","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"048","000-00-00000","","0000050932","048","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"049","000-00-00000","","0000050932","049","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"050","000-00-00000","","0000050932","050","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"051","000-00-00000","","0000050932","051","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"052","000-00-00000","","0000050932","052","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"053","000-00-00000","","0000050932","053","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"054","000-00-00000","","0000050932","054","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"055","000-00-00000","","0000050932","055","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"056","000-00-00000","","0000050932","056","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"057","000-00-00000","","0000050932","057","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"058","000-00-00000","","0000050932","058","NO","","1L0n","3","14","05","A","20","Questionable","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"059","000-00-00000","","0000050932","059","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"060","000-00-00000","","0000050932","060","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"061","000-00-00000","","0000050932","061","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"062","000-00-00000","","0000050932","062","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"063","000-00-00000","","0000050932","063","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"064","000-00-00000","","0000050932","064","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"065","000-00-00000","","0000050932","065","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"066","000-00-00000","","0000050932","066","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"067","000-00-00000","","0000050932","067","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"068","000-00-00000","","0000050932","068","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"069","000-00-00000","","0000050932","069","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"070","000-00-00000","","0000050932","070","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"071","000-00-00000","","0000050932","071","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"072","000-00-00000","","0000050932","072","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"073","000-00-00000","","0000050932","073","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"074","000-00-00000","","0000050932","074","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"075","000-00-00000","","0000050932","075","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"076","000-00-00000","","0000050932","076","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"077","000-00-00000","","0000050932","077","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"078","000-00-00000","","0000050932","078","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"079","000-00-00000","","0000050932","079","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"080","000-00-00000","","0000050932","080","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"081","000-00-00000","","0000050932","081","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"082","000-00-00000","","0000050932","082","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"083","000-00-00000","","0000050932","083","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"084","000-00-00000","","0000050932","084","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"085","000-00-00000","","0000050932","085","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"086","000-00-00000","","0000050932","086","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"087","000-00-00000","","0000050932","087","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"088","000-00-00000","","0000050932","088","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"089","000-00-00000","","0000050932","089","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"090","000-00-00000","","0000050932","090","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"091","000-00-00000","","0000050932","091","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"092","000-00-00000","","0000050932","092","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"093","000-00-00000","","0000050932","093","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"094","000-00-00000","","0000050932","094","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199062",14-MAY-21,"095","000-00-00000","","0000050932","095","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"001","000-00-00000","","0000050944","001","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"002","000-00-00000","","0000050944","002","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"003","000-00-00000","","0000050944","003","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"004","000-00-00000","","0000050944","004","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"005","000-00-00000","","0000050944","005","NO","","1L0n","3","14","05","A","20","Questionable","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"006","000-00-00000","","0000050944","006","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"007","000-00-00000","","0000050944","007","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"008","000-00-00000","","0000050944","008","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"009","000-00-00000","","0000050944","009","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"010","000-00-00000","","0000050944","010","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"011","000-00-00000","","0000050944","011","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"012","000-00-00000","","0000050944","012","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"013","000-00-00000","","0000050944","013","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"014","000-00-00000","","0000050944","014","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"015","000-00-00000","","0000050944","015","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"016","000-00-00000","","0000050944","016","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"017","000-00-00000","","0000050944","017","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"018","000-00-00000","","0000050944","018","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"019","000-00-00000","","0000050944","019","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"020","000-00-00000","","0000050944","020","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"021","000-00-00000","","0000050944","021","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"022","000-00-00000","","0000050944","022","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"023","000-00-00000","","0000050944","023","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"024","000-00-00000","","0000050944","024","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"025","000-00-00000","","0000050944","025","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"026","000-00-00000","","0000050944","026","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"027","000-00-00000","","0000050944","027","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"028","000-00-00000","","0000050944","028","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"029","000-00-00000","","0000050944","029","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"030","000-00-00000","","0000050944","030","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"031","000-00-00000","","0000050944","031","","","4N26","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"032","000-00-00000","","0000050944","032","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"033","000-00-00000","","0000050944","033","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"034","000-00-00000","","0000050944","034","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"035","000-00-00000","","0000050944","035","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"036","000-00-00000","","0000050944","036","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"037","000-00-00000","","0000050944","037","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"038","000-00-00000","","0000050944","038","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"039","000-00-00000","","0000050944","039","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"040","000-00-00000","","0000050944","040","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"041","000-00-00000","","0000050944","041","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"042","000-00-00000","","0000050944","042","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"043","000-00-00000","","0000050944","043","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"044","000-00-00000","","0000050944","044","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199063",14-MAY-21,"045","000-00-00000","","0000050944","045","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
